timestamp,bid,ask
2024-01-02T00:34:34.989Z,149.40004,149.40451
2024-01-02T00:34:36.132Z,149.38906,149.39304
2024-01-02T00:34:37.315Z,149.37870,149.38201
2024-01-02T00:34:38.128Z,149.38271,149.38592
2024-01-02T00:34:39.077Z,149.37290,149.37696
2024-01-02T00:34:39.794Z,149.37690,149.38133
2024-01-02T00:34:41.242Z,149.37761,149.38169
2024-01-02T00:34:42.689Z,149.37651,149.38045
2024-01-02T00:34:44.023Z,149.36766,149.37154
2024-01-02T00:34:45.089Z,149.35899,149.36253
2024-01-02T00:34:45.847Z,149.35312,149.35718
2024-01-02T00:34:47.127Z,149.36050,149.36431
2024-01-02T00:34:48.440Z,149.35107,149.35548
2024-01-02T00:34:49.809Z,149.35916,149.36278
2024-01-02T00:34:50.620Z,149.36149,149.36474
2024-01-02T00:34:52.004Z,149.36108,149.36529
2024-01-02T00:34:53.407Z,149.35459,149.35795
2024-01-02T00:34:53.945Z,149.35641,149.36038
2024-01-02T00:34:55.026Z,149.34896,149.35346
2024-01-02T00:34:56.405Z,149.34232,149.34600
2024-01-02T00:34:57.754Z,149.35083,149.35539
2024-01-02T00:34:58.509Z,149.33630,149.34017
2024-01-02T00:34:59.587Z,149.33816,149.34171
2024-01-02T00:35:00.619Z,149.34186,149.34511
2024-01-02T00:35:01.568Z,149.34776,149.35186
2024-01-02T00:35:02.286Z,149.33333,149.33687
2024-01-02T00:35:03.146Z,149.33525,149.33908
2024-01-02T00:35:04.212Z,149.32685,149.33086
2024-01-02T00:35:04.930Z,149.32988,149.33358
2024-01-02T00:35:05.964Z,149.33307,149.33733
2024-01-02T00:35:06.768Z,149.32331,149.32737
2024-01-02T00:35:07.675Z,149.32298,149.32748
2024-01-02T00:35:08.846Z,149.32430,149.32860
2024-01-02T00:35:09.800Z,149.33035,149.33365
2024-01-02T00:35:10.511Z,149.33490,149.33857
2024-01-02T00:35:11.061Z,149.33299,149.33766
2024-01-02T00:35:12.398Z,149.32309,149.32656
2024-01-02T00:35:13.682Z,149.32089,149.32484
2024-01-02T00:35:14.927Z,149.32661,149.33082
2024-01-02T00:35:15.465Z,149.32449,149.32808
2024-01-02T00:35:16.769Z,149.32204,149.32621
2024-01-02T00:35:18.021Z,149.32232,149.32555
2024-01-02T00:35:19.069Z,149.32447,149.32913
2024-01-02T00:35:20.318Z,149.33040,149.33392
2024-01-02T00:35:21.558Z,149.32527,149.32923
2024-01-02T00:35:22.909Z,149.33792,149.34232
2024-01-02T00:35:24.126Z,149.33474,149.33897
2024-01-02T00:35:25.052Z,149.34621,149.35029
2024-01-02T00:35:26.085Z,149.34461,149.34800
2024-01-02T00:35:27.222Z,149.35146,149.35607
2024-01-02T00:35:27.973Z,149.34496,149.34820
2024-01-02T00:35:28.652Z,149.34600,149.34992
2024-01-02T00:35:29.761Z,149.33770,149.34237
2024-01-02T00:35:30.942Z,149.33400,149.33726
2024-01-02T00:35:32.049Z,149.34205,149.34567
2024-01-02T00:35:32.754Z,149.33229,149.33622
2024-01-02T00:35:33.636Z,149.33484,149.33939
2024-01-02T00:35:34.538Z,149.33253,149.33677
2024-01-02T00:35:35.276Z,149.33650,149.34105
2024-01-02T00:35:36.711Z,149.33466,149.33800
2024-01-02T00:35:38.023Z,149.33193,149.33521
2024-01-02T00:35:38.821Z,149.34925,149.35389
2024-01-02T00:35:40.261Z,149.34832,149.35302
2024-01-02T00:35:41.248Z,149.35356,149.35720
2024-01-02T00:35:41.866Z,149.34537,149.34951
2024-01-02T00:35:42.694Z,149.34127,149.34573
2024-01-02T00:35:43.601Z,149.33927,149.34403
2024-01-02T00:35:44.812Z,149.34382,149.34779
2024-01-02T00:35:45.686Z,149.34565,149.35033
2024-01-02T00:35:46.439Z,149.34573,149.34979
2024-01-02T00:35:47.576Z,149.35189,149.35653
2024-01-02T00:35:48.167Z,149.35432,149.35777
2024-01-02T00:35:49.432Z,149.35532,149.35881
2024-01-02T00:35:50.281Z,149.36299,149.36663
2024-01-02T00:35:50.958Z,149.36400,149.36740
2024-01-02T00:35:51.923Z,149.37415,149.37737
2024-01-02T00:35:52.793Z,149.36881,149.37346
2024-01-02T00:35:54.015Z,149.36288,149.36763
2024-01-02T00:35:55.067Z,149.35802,149.36192
2024-01-02T00:35:55.717Z,149.36333,149.36673
2024-01-02T00:35:57.173Z,149.36183,149.36588
2024-01-02T00:35:58.214Z,149.36580,149.36930
2024-01-02T00:35:59.183Z,149.36511,149.36978
2024-01-02T00:36:00.110Z,149.35416,149.35794
2024-01-02T00:36:01.405Z,149.35760,149.36156
2024-01-02T00:36:02.185Z,149.35589,149.36029
2024-01-02T00:36:02.686Z,149.35645,149.36103
2024-01-02T00:36:03.889Z,149.36628,149.36991
2024-01-02T00:36:04.543Z,149.37267,149.37616
2024-01-02T00:36:05.172Z,149.38386,149.38859
2024-01-02T00:36:05.969Z,149.38191,149.38601
2024-01-02T00:36:06.825Z,149.37397,149.37875
2024-01-02T00:36:07.648Z,149.37151,149.37586
2024-01-02T00:36:08.203Z,149.37372,149.37731
2024-01-02T00:36:09.270Z,149.35656,149.36085
2024-01-02T00:36:10.737Z,149.33988,149.34416
2024-01-02T00:36:11.906Z,149.33355,149.33814
2024-01-02T00:36:12.741Z,149.33366,149.33826
2024-01-02T00:36:13.843Z,149.33039,149.33514
2024-01-02T00:36:14.547Z,149.33224,149.33693
2024-01-02T00:36:15.530Z,149.33224,149.33574
2024-01-02T00:36:16.068Z,149.33826,149.34208
2024-01-02T00:36:16.915Z,149.34537,149.35004
2024-01-02T00:36:17.436Z,149.34447,149.34886
2024-01-02T00:36:18.694Z,149.34468,149.34865
2024-01-02T00:36:19.514Z,149.34943,149.35347
2024-01-02T00:36:20.999Z,149.34630,149.35065
2024-01-02T00:36:21.828Z,149.34036,149.34431
2024-01-02T00:36:22.477Z,149.34212,149.34572
2024-01-02T00:36:23.270Z,149.34672,149.35114
2024-01-02T00:36:24.491Z,149.34444,149.34825
2024-01-02T00:36:25.684Z,149.34590,149.35000
2024-01-02T00:36:27.118Z,149.35376,149.35836
2024-01-02T00:36:28.096Z,149.35807,149.36156
2024-01-02T00:36:28.923Z,149.34910,149.35343
2024-01-02T00:36:29.512Z,149.35662,149.36048
2024-01-02T00:36:30.124Z,149.35092,149.35498
2024-01-02T00:36:30.947Z,149.34397,149.34750
2024-01-02T00:36:31.826Z,149.34562,149.34896
2024-01-02T00:36:32.408Z,149.35186,149.35645
2024-01-02T00:36:33.836Z,149.34262,149.34604
2024-01-02T00:36:35.191Z,149.35201,149.35599
2024-01-02T00:36:35.981Z,149.35968,149.36397
2024-01-02T00:36:37.108Z,149.34497,149.34875
2024-01-02T00:36:37.954Z,149.34730,149.35081
2024-01-02T00:36:38.915Z,149.34236,149.34708
2024-01-02T00:36:39.447Z,149.34304,149.34757
2024-01-02T00:36:40.811Z,149.33680,149.34027
2024-01-02T00:36:42.052Z,149.33250,149.33699
2024-01-02T00:36:43.339Z,149.32672,149.33055
2024-01-02T00:36:44.775Z,149.33303,149.33710
2024-01-02T00:36:45.802Z,149.31557,149.31968
2024-01-02T00:36:46.520Z,149.29897,149.30304
2024-01-02T00:36:47.702Z,149.30386,149.30748
2024-01-02T00:36:49.119Z,149.29657,149.30010
2024-01-02T00:36:50.178Z,149.29298,149.29690
2024-01-02T00:36:50.817Z,149.28697,149.29081
2024-01-02T00:36:51.825Z,149.29171,149.29512
2024-01-02T00:36:52.785Z,149.28104,149.28455
2024-01-02T00:36:53.403Z,149.25737,149.26095
2024-01-02T00:36:54.331Z,149.25627,149.25973
2024-01-02T00:36:55.244Z,149.25157,149.25562
2024-01-02T00:36:56.175Z,149.25645,149.26040
2024-01-02T00:36:57.106Z,149.24770,149.25166
2024-01-02T00:36:57.698Z,149.25379,149.25787
2024-01-02T00:36:58.576Z,149.24183,149.24562
2024-01-02T00:36:59.752Z,149.23625,149.24014
2024-01-02T00:37:01.181Z,149.24204,149.24556
2024-01-02T00:37:01.683Z,149.23948,149.24370
2024-01-02T00:37:02.417Z,149.23884,149.24324
2024-01-02T00:37:02.990Z,149.22177,149.22627
2024-01-02T00:37:04.298Z,149.22000,149.22405
2024-01-02T00:37:04.806Z,149.21132,149.21508
2024-01-02T00:37:05.441Z,149.21043,149.21469
2024-01-02T00:37:06.490Z,149.21140,149.21546
2024-01-02T00:37:07.450Z,149.20120,149.20553
2024-01-02T00:37:08.649Z,149.19935,149.20304
2024-01-02T00:37:09.656Z,149.17601,149.18053
2024-01-02T00:37:10.556Z,149.16740,149.17164
2024-01-02T00:37:11.530Z,149.15891,149.16355
2024-01-02T00:37:12.269Z,149.16042,149.16425
2024-01-02T00:37:12.930Z,149.15974,149.16334
2024-01-02T00:37:14.136Z,149.16869,149.17340
2024-01-02T00:37:14.654Z,149.15839,149.16226
2024-01-02T00:37:15.604Z,149.16225,149.16657
2024-01-02T00:37:16.651Z,149.17705,149.18071
2024-01-02T00:37:17.898Z,149.17632,149.18107
2024-01-02T00:37:18.984Z,149.16849,149.17292
2024-01-02T00:37:19.782Z,149.16527,149.16851
2024-01-02T00:37:20.481Z,149.16792,149.17169
2024-01-02T00:37:21.693Z,149.16354,149.16712
2024-01-02T00:37:22.343Z,149.15854,149.16285
2024-01-02T00:37:23.222Z,149.15926,149.16388
2024-01-02T00:37:24.190Z,149.15704,149.16110
2024-01-02T00:37:25.415Z,149.15944,149.16403
2024-01-02T00:37:26.588Z,149.15994,149.16317
2024-01-02T00:37:27.896Z,149.15985,149.16424
2024-01-02T00:37:28.512Z,149.16289,149.16656
2024-01-02T00:37:29.729Z,149.16198,149.16598
2024-01-02T00:37:31.136Z,149.16664,149.17007
2024-01-02T00:37:31.972Z,149.17068,149.17388
2024-01-02T00:37:33.437Z,149.17857,149.18281
2024-01-02T00:37:34.926Z,149.18360,149.18836
2024-01-02T00:37:35.585Z,149.18188,149.18528
2024-01-02T00:37:36.226Z,149.18860,149.19237
2024-01-02T00:37:36.820Z,149.18478,149.18865
2024-01-02T00:37:38.300Z,149.18824,149.19189
2024-01-02T00:37:39.295Z,149.19119,149.19497
2024-01-02T00:37:39.943Z,149.19191,149.19605
2024-01-02T00:37:41.042Z,149.18858,149.19185
2024-01-02T00:37:41.755Z,149.17699,149.18134
2024-01-02T00:37:42.496Z,149.16947,149.17272
2024-01-02T00:37:43.206Z,149.16710,149.17140
2024-01-02T00:37:44.351Z,149.16639,149.17072
2024-01-02T00:37:45.830Z,149.15846,149.16280
2024-01-02T00:37:46.382Z,149.15329,149.15710
2024-01-02T00:37:47.201Z,149.14904,149.15336
2024-01-02T00:37:48.359Z,149.16098,149.16484
2024-01-02T00:37:49.661Z,149.15936,149.16353
2024-01-02T00:37:50.179Z,149.15128,149.15604
2024-01-02T00:37:51.207Z,149.14838,149.15262
2024-01-02T00:37:51.952Z,149.14829,149.15287
2024-01-02T00:37:52.647Z,149.16914,149.17297
2024-01-02T00:37:53.845Z,149.16827,149.17263
2024-01-02T00:37:54.968Z,149.16608,149.17018
2024-01-02T00:37:55.873Z,149.17233,149.17650
2024-01-02T00:37:57.287Z,149.17585,149.17969
2024-01-02T00:37:58.072Z,149.16355,149.16827
2024-01-02T00:37:58.931Z,149.15838,149.16162
2024-01-02T00:37:59.724Z,149.16608,149.17023
2024-01-02T00:38:00.606Z,149.16696,149.17142
2024-01-02T00:38:01.537Z,149.16151,149.16515
2024-01-02T00:38:02.676Z,149.17646,149.17968
2024-01-02T00:38:03.930Z,149.17283,149.17667
2024-01-02T00:38:04.564Z,149.16332,149.16701
2024-01-02T00:38:05.606Z,149.17095,149.17462
2024-01-02T00:38:06.353Z,149.16847,149.17197
2024-01-02T00:38:07.460Z,149.17558,149.17986
2024-01-02T00:38:08.529Z,149.17926,149.18275
2024-01-02T00:38:09.393Z,149.17006,149.17392
2024-01-02T00:38:10.460Z,149.17448,149.17820
2024-01-02T00:38:11.601Z,149.17125,149.17516
2024-01-02T00:38:12.222Z,149.16630,149.17061
2024-01-02T00:38:13.359Z,149.17017,149.17392
2024-01-02T00:38:13.926Z,149.17188,149.17659
2024-01-02T00:38:14.702Z,149.17841,149.18234
2024-01-02T00:38:15.578Z,149.18333,149.18799
2024-01-02T00:38:16.412Z,149.18268,149.18663
2024-01-02T00:38:17.067Z,149.17693,149.18102
2024-01-02T00:38:18.139Z,149.19794,149.20193
2024-01-02T00:38:19.225Z,149.21105,149.21476
2024-01-02T00:38:19.921Z,149.20869,149.21299
2024-01-02T00:38:20.518Z,149.20642,149.21023
2024-01-02T00:38:21.472Z,149.21042,149.21485
2024-01-02T00:38:22.640Z,149.19978,149.20419
2024-01-02T00:38:23.693Z,149.20533,149.20878
2024-01-02T00:38:24.309Z,149.18934,149.19402
2024-01-02T00:38:25.039Z,149.20450,149.20848
2024-01-02T00:38:26.367Z,149.20955,149.21391
2024-01-02T00:38:27.451Z,149.20732,149.21127
2024-01-02T00:38:28.183Z,149.20107,149.20525
2024-01-02T00:38:28.932Z,149.20001,149.20367
2024-01-02T00:38:29.770Z,149.21066,149.21492
2024-01-02T00:38:30.283Z,149.22130,149.22569
2024-01-02T00:38:31.005Z,149.20628,149.21004
2024-01-02T00:38:31.667Z,149.21042,149.21463
2024-01-02T00:38:32.808Z,149.20427,149.20807
2024-01-02T00:38:34.019Z,149.20633,149.21009
2024-01-02T00:38:34.681Z,149.21463,149.21852
2024-01-02T00:38:35.460Z,149.22977,149.23440
2024-01-02T00:38:36.277Z,149.23163,149.23551
2024-01-02T00:38:37.687Z,149.22598,149.22951
2024-01-02T00:38:39.089Z,149.22875,149.23239
2024-01-02T00:38:40.019Z,149.21972,149.22322
2024-01-02T00:38:40.743Z,149.22086,149.22464
2024-01-02T00:38:41.582Z,149.23111,149.23581
2024-01-02T00:38:42.607Z,149.22055,149.22421
2024-01-02T00:38:43.506Z,149.22622,149.22989
2024-01-02T00:38:44.697Z,149.21146,149.21586
2024-01-02T00:38:45.472Z,149.20376,149.20735
2024-01-02T00:38:46.619Z,149.19448,149.19911
2024-01-02T00:38:48.077Z,149.20466,149.20929
2024-01-02T00:38:49.546Z,149.21254,149.21611
2024-01-02T00:38:50.079Z,149.20615,149.20947
2024-01-02T00:38:51.131Z,149.22034,149.22408
2024-01-02T00:38:52.571Z,149.20877,149.21257
2024-01-02T00:38:54.065Z,149.20320,149.20710
2024-01-02T00:38:55.493Z,149.19869,149.20270
2024-01-02T00:38:56.065Z,149.19115,149.19481
2024-01-02T00:38:57.467Z,149.18878,149.19291
2024-01-02T00:38:58.193Z,149.19578,149.19947
2024-01-02T00:38:58.697Z,149.19031,149.19459
2024-01-02T00:39:00.068Z,149.19515,149.19976
2024-01-02T00:39:01.262Z,149.19554,149.19912
2024-01-02T00:39:01.851Z,149.20891,149.21240
2024-01-02T00:39:02.525Z,149.20103,149.20557
2024-01-02T00:39:03.699Z,149.19733,149.20092
2024-01-02T00:39:04.651Z,149.19491,149.19873
2024-01-02T00:39:05.954Z,149.20906,149.21306
2024-01-02T00:39:07.281Z,149.21391,149.21853
2024-01-02T00:39:07.939Z,149.21136,149.21599
2024-01-02T00:39:09.420Z,149.22062,149.22535
2024-01-02T00:39:10.648Z,149.21311,149.21754
2024-01-02T00:39:11.569Z,149.20671,149.21126
2024-01-02T00:39:12.187Z,149.20137,149.20567
2024-01-02T00:39:13.513Z,149.19836,149.20246
2024-01-02T00:39:14.335Z,149.18458,149.18894
2024-01-02T00:39:15.489Z,149.18889,149.19245
2024-01-02T00:39:16.345Z,149.19071,149.19408
2024-01-02T00:39:17.505Z,149.18474,149.18814
2024-01-02T00:39:18.187Z,149.19052,149.19485
2024-01-02T00:39:19.677Z,149.18862,149.19276
2024-01-02T00:39:20.631Z,149.19322,149.19802
2024-01-02T00:39:21.157Z,149.20158,149.20505
2024-01-02T00:39:21.849Z,149.20303,149.20648
2024-01-02T00:39:22.925Z,149.21384,149.21795
2024-01-02T00:39:23.447Z,149.20022,149.20439
2024-01-02T00:39:24.852Z,149.19326,149.19747
2024-01-02T00:39:26.334Z,149.19073,149.19478
2024-01-02T00:39:27.122Z,149.18594,149.18916
2024-01-02T00:39:27.949Z,149.18105,149.18543
2024-01-02T00:39:28.577Z,149.18745,149.19076
2024-01-02T00:39:29.862Z,149.19285,149.19679
2024-01-02T00:39:31.055Z,149.18929,149.19298
2024-01-02T00:39:31.960Z,149.20153,149.20623
2024-01-02T00:39:32.941Z,149.20190,149.20515
2024-01-02T00:39:34.254Z,149.21491,149.21944
2024-01-02T00:39:35.267Z,149.20582,149.20960
2024-01-02T00:39:36.596Z,149.20353,149.20707
2024-01-02T00:39:37.178Z,149.20405,149.20864
2024-01-02T00:39:38.317Z,149.20864,149.21336
2024-01-02T00:39:39.051Z,149.21666,149.22094
2024-01-02T00:39:39.622Z,149.20799,149.21176
2024-01-02T00:39:40.702Z,149.21352,149.21683
2024-01-02T00:39:41.962Z,149.20981,149.21428
2024-01-02T00:39:42.960Z,149.21650,149.22100
2024-01-02T00:39:43.932Z,149.21292,149.21707
2024-01-02T00:39:45.362Z,149.22188,149.22545
2024-01-02T00:39:46.004Z,149.21284,149.21691
2024-01-02T00:39:47.204Z,149.22734,149.23069
2024-01-02T00:39:47.735Z,149.23089,149.23503
2024-01-02T00:39:48.972Z,149.22823,149.23231
2024-01-02T00:39:50.115Z,149.22307,149.22679
2024-01-02T00:39:50.936Z,149.22165,149.22522
2024-01-02T00:39:51.506Z,149.21945,149.22290
2024-01-02T00:39:52.567Z,149.21401,149.21722
2024-01-02T00:39:53.150Z,149.20818,149.21183
2024-01-02T00:39:53.782Z,149.20033,149.20503
2024-01-02T00:39:55.033Z,149.19813,149.20196
2024-01-02T00:39:56.481Z,149.21081,149.21552
2024-01-02T00:39:57.545Z,149.21016,149.21457
2024-01-02T00:39:58.692Z,149.19409,149.19729
2024-01-02T00:40:00.101Z,149.18019,149.18435
2024-01-02T00:40:01.078Z,149.17167,149.17526
2024-01-02T00:40:02.272Z,149.17249,149.17599
2024-01-02T00:40:03.325Z,149.18446,149.18911
2024-01-02T00:40:03.863Z,149.18882,149.19345
2024-01-02T00:40:04.561Z,149.18593,149.18939
2024-01-02T00:40:05.426Z,149.19665,149.20024
2024-01-02T00:40:06.407Z,149.19969,149.20298
2024-01-02T00:40:07.112Z,149.21672,149.22096
2024-01-02T00:40:07.981Z,149.22567,149.23032
2024-01-02T00:40:08.911Z,149.23277,149.23607
2024-01-02T00:40:09.515Z,149.22075,149.22492
2024-01-02T00:40:10.798Z,149.22495,149.22933
2024-01-02T00:40:12.109Z,149.21020,149.21390
2024-01-02T00:40:13.152Z,149.21762,149.22110
2024-01-02T00:40:14.264Z,149.20774,149.21244
2024-01-02T00:40:14.881Z,149.19685,149.20084
2024-01-02T00:40:16.248Z,149.20262,149.20584
2024-01-02T00:40:17.466Z,149.19962,149.20296
2024-01-02T00:40:18.357Z,149.20892,149.21252
2024-01-02T00:40:19.430Z,149.20259,149.20692
2024-01-02T00:40:20.013Z,149.19983,149.20415
2024-01-02T00:40:20.856Z,149.17949,149.18315
2024-01-02T00:40:21.674Z,149.17219,149.17683
2024-01-02T00:40:22.643Z,149.16417,149.16884
2024-01-02T00:40:23.888Z,149.15640,149.16049
2024-01-02T00:40:24.845Z,149.16427,149.16860
2024-01-02T00:40:25.715Z,149.17076,149.17501
2024-01-02T00:40:27.157Z,149.17212,149.17581
2024-01-02T00:40:28.164Z,149.18036,149.18489
2024-01-02T00:40:29.398Z,149.17503,149.17919
2024-01-02T00:40:30.822Z,149.18193,149.18577
2024-01-02T00:40:32.025Z,149.16973,149.17392
2024-01-02T00:40:33.427Z,149.17080,149.17548
2024-01-02T00:40:34.594Z,149.16997,149.17459
2024-01-02T00:40:35.710Z,149.16113,149.16589
2024-01-02T00:40:36.798Z,149.16444,149.16795
2024-01-02T00:40:37.383Z,149.17346,149.17700
2024-01-02T00:40:38.100Z,149.17758,149.18176
2024-01-02T00:40:39.086Z,149.16242,149.16689
2024-01-02T00:40:39.923Z,149.16634,149.16982
2024-01-02T00:40:41.250Z,149.16476,149.16889
2024-01-02T00:40:42.726Z,149.16679,149.17089
2024-01-02T00:40:43.802Z,149.17447,149.17820
2024-01-02T00:40:44.833Z,149.17258,149.17721
2024-01-02T00:40:46.158Z,149.16690,149.17070
2024-01-02T00:40:46.833Z,149.16216,149.16543
2024-01-02T00:40:47.570Z,149.15644,149.15978
2024-01-02T00:40:48.285Z,149.15238,149.15640
2024-01-02T00:40:49.713Z,149.14770,149.15103
2024-01-02T00:40:51.023Z,149.13705,149.14073
2024-01-02T00:40:51.774Z,149.13894,149.14323
2024-01-02T00:40:53.132Z,149.14587,149.14955
2024-01-02T00:40:54.574Z,149.16250,149.16604
2024-01-02T00:40:55.691Z,149.16945,149.17295
2024-01-02T00:40:56.744Z,149.16611,149.17070
2024-01-02T00:40:58.004Z,149.16039,149.16462
2024-01-02T00:40:58.868Z,149.15148,149.15533
2024-01-02T00:41:00.077Z,149.14530,149.14966
2024-01-02T00:41:01.411Z,149.13085,149.13508
2024-01-02T00:41:02.405Z,149.12633,149.13075
2024-01-02T00:41:03.101Z,149.12324,149.12666
2024-01-02T00:41:03.980Z,149.13713,149.14188
2024-01-02T00:41:04.683Z,149.13639,149.13990
2024-01-02T00:41:05.267Z,149.14491,149.14970
2024-01-02T00:41:05.867Z,149.15622,149.15982
2024-01-02T00:41:06.740Z,149.16038,149.16386
2024-01-02T00:41:07.905Z,149.16418,149.16844
2024-01-02T00:41:09.211Z,149.15429,149.15826
2024-01-02T00:41:09.939Z,149.15615,149.16027
2024-01-02T00:41:10.951Z,149.16627,149.17011
2024-01-02T00:41:11.703Z,149.16500,149.16894
2024-01-02T00:41:12.207Z,149.16014,149.16490
2024-01-02T00:41:13.409Z,149.16709,149.17112
2024-01-02T00:41:14.266Z,149.16207,149.16653
2024-01-02T00:41:15.516Z,149.16570,149.16929
2024-01-02T00:41:16.951Z,149.15795,149.16224
2024-01-02T00:41:17.685Z,149.14343,149.14797
2024-01-02T00:41:18.709Z,149.14313,149.14649
2024-01-02T00:41:19.880Z,149.14574,149.15012
2024-01-02T00:41:20.422Z,149.15196,149.15577
2024-01-02T00:41:21.306Z,149.15910,149.16263
2024-01-02T00:41:22.801Z,149.16129,149.16516
2024-01-02T00:41:23.500Z,149.16040,149.16401
2024-01-02T00:41:24.849Z,149.15468,149.15928
2024-01-02T00:41:26.095Z,149.15181,149.15518
2024-01-02T00:41:26.679Z,149.14775,149.15106
2024-01-02T00:41:27.675Z,149.14811,149.15241
2024-01-02T00:41:28.756Z,149.15836,149.16175
2024-01-02T00:41:29.470Z,149.16489,149.16905
2024-01-02T00:41:30.272Z,149.15441,149.15770
2024-01-02T00:41:30.883Z,149.15217,149.15622
2024-01-02T00:41:31.451Z,149.13983,149.14367
2024-01-02T00:41:32.058Z,149.13403,149.13865
2024-01-02T00:41:32.890Z,149.12744,149.13154
2024-01-02T00:41:34.228Z,149.13500,149.13935
2024-01-02T00:41:35.227Z,149.14100,149.14523
2024-01-02T00:41:36.227Z,149.14078,149.14503
2024-01-02T00:41:36.886Z,149.14814,149.15240
2024-01-02T00:41:38.118Z,149.15013,149.15457
2024-01-02T00:41:38.880Z,149.15135,149.15575
2024-01-02T00:41:39.656Z,149.15533,149.15874
2024-01-02T00:41:40.537Z,149.15155,149.15501
2024-01-02T00:41:41.358Z,149.16517,149.16913
2024-01-02T00:41:42.132Z,149.16551,149.16901
2024-01-02T00:41:43.501Z,149.16943,149.17326
2024-01-02T00:41:44.527Z,149.17172,149.17574
2024-01-02T00:41:45.167Z,149.16829,149.17258
2024-01-02T00:41:45.928Z,149.16592,149.16926
2024-01-02T00:41:47.264Z,149.15807,149.16146
2024-01-02T00:41:48.232Z,149.15341,149.15693
2024-01-02T00:41:49.201Z,149.16392,149.16746
2024-01-02T00:41:50.379Z,149.18006,149.18458
2024-01-02T00:41:50.954Z,149.17764,149.18145
2024-01-02T00:41:52.449Z,149.17203,149.17584
2024-01-02T00:41:52.960Z,149.17001,149.17462
2024-01-02T00:41:53.635Z,149.18156,149.18503
2024-01-02T00:41:55.039Z,149.19317,149.19690
2024-01-02T00:41:55.903Z,149.20456,149.20894
2024-01-02T00:41:56.757Z,149.20274,149.20676
2024-01-02T00:41:57.656Z,149.19908,149.20316
2024-01-02T00:41:58.333Z,149.19684,149.20099
2024-01-02T00:41:59.594Z,149.20100,149.20445
2024-01-02T00:42:00.898Z,149.20508,149.20874
2024-01-02T00:42:02.103Z,149.19803,149.20142
2024-01-02T00:42:03.411Z,149.19933,149.20362
2024-01-02T00:42:04.015Z,149.19052,149.19396
2024-01-02T00:42:05.098Z,149.19007,149.19340
2024-01-02T00:42:06.003Z,149.19850,149.20325
2024-01-02T00:42:07.014Z,149.18696,149.19081
2024-01-02T00:42:07.716Z,149.18340,149.18668
2024-01-02T00:42:08.221Z,149.18037,149.18426
2024-01-02T00:42:08.935Z,149.17891,149.18343
2024-01-02T00:42:10.319Z,149.18084,149.18457
2024-01-02T00:42:10.894Z,149.17442,149.17826
2024-01-02T00:42:11.632Z,149.17559,149.17922
2024-01-02T00:42:12.318Z,149.17771,149.18162
2024-01-02T00:42:13.686Z,149.16291,149.16684
2024-01-02T00:42:14.785Z,149.17294,149.17698
2024-01-02T00:42:15.621Z,149.18960,149.19414
2024-01-02T00:42:16.327Z,149.20509,149.20919
2024-01-02T00:42:16.873Z,149.20718,149.21128
2024-01-02T00:42:18.195Z,149.20301,149.20645
2024-01-02T00:42:18.792Z,149.20695,149.21074
2024-01-02T00:42:19.672Z,149.19888,149.20365
2024-01-02T00:42:20.203Z,149.20320,149.20673
2024-01-02T00:42:20.788Z,149.20104,149.20453
2024-01-02T00:42:22.120Z,149.20274,149.20631
2024-01-02T00:42:23.133Z,149.21136,149.21513
2024-01-02T00:42:23.648Z,149.19537,149.19894
2024-01-02T00:42:24.333Z,149.18262,149.18638
2024-01-02T00:42:25.722Z,149.18787,149.19232
2024-01-02T00:42:26.963Z,149.19409,149.19760
2024-01-02T00:42:27.479Z,149.19002,149.19475
2024-01-02T00:42:28.848Z,149.18082,149.18538
2024-01-02T00:42:29.993Z,149.18500,149.18829
2024-01-02T00:42:31.436Z,149.18840,149.19291
2024-01-02T00:42:32.543Z,149.18424,149.18778
2024-01-02T00:42:33.916Z,149.18738,149.19173
2024-01-02T00:42:34.863Z,149.19522,149.19953
2024-01-02T00:42:36.221Z,149.20227,149.20584
2024-01-02T00:42:36.779Z,149.19638,149.20096
2024-01-02T00:42:37.644Z,149.17917,149.18243
2024-01-02T00:42:38.554Z,149.17302,149.17714
2024-01-02T00:42:39.336Z,149.17109,149.17474
2024-01-02T00:42:39.983Z,149.16954,149.17337
2024-01-02T00:42:40.765Z,149.17760,149.18153
2024-01-02T00:42:42.055Z,149.16847,149.17258
2024-01-02T00:42:42.583Z,149.17047,149.17376
2024-01-02T00:42:43.265Z,149.16808,149.17168
2024-01-02T00:42:44.009Z,149.17890,149.18210
2024-01-02T00:42:45.364Z,149.17420,149.17815
2024-01-02T00:42:46.067Z,149.16350,149.16758
2024-01-02T00:42:47.300Z,149.15823,149.16286
2024-01-02T00:42:47.989Z,149.15340,149.15751
2024-01-02T00:42:48.874Z,149.14774,149.15155
2024-01-02T00:42:49.492Z,149.14425,149.14768
2024-01-02T00:42:50.842Z,149.14412,149.14736
2024-01-02T00:42:51.473Z,149.13814,149.14209
2024-01-02T00:42:52.845Z,149.13863,149.14307
2024-01-02T00:42:53.453Z,149.13437,149.13773
2024-01-02T00:42:54.018Z,149.13118,149.13572
2024-01-02T00:42:55.112Z,149.12716,149.13081
2024-01-02T00:42:56.129Z,149.11513,149.11990
2024-01-02T00:42:56.797Z,149.13485,149.13964
2024-01-02T00:42:57.312Z,149.12697,149.13165
